coverage	seqs	seqnames	Type	Chromosome	Position	seq_type
1	88	16	gain	16	2508	gain_16
2	89	16	gain	16	2509	gain_16
2	90	16	gain	16	2510	gain_16
1	91	16	gain	16	2511	gain_16
2	1	17	gain	17	2512	gain_17
1	2	17	gain	17	2513	gain_17
0	3	17	gain	17	2514	gain_17
0	4	17	gain	17	2515	gain_17
0	5	17	gain	17	2516	gain_17
0	6	17	gain	17	2517	gain_17
0	7	17	gain	17	2518	gain_17
0	8	17	gain	17	2519	gain_17
0	9	17	gain	17	2520	gain_17
1	10	17	gain	17	2521	gain_17
0	11	17	gain	17	2522	gain_17
0	12	17	gain	17	2523	gain_17
0	13	17	gain	17	2524	gain_17
0	14	17	gain	17	2525	gain_17
0	15	17	gain	17	2526	gain_17
1	16	17	gain	17	2527	gain_17
0	17	17	gain	17	2528	gain_17
0	18	17	gain	17	2529	gain_17
0	19	17	gain	17	2530	gain_17
1	20	17	gain	17	2531	gain_17
0	21	17	gain	17	2532	gain_17
4	22	17	gain	17	2533	gain_17
4	23	17	gain	17	2534	gain_17
0	24	17	gain	17	2535	gain_17
0	25	17	gain	17	2536	gain_17
2	26	17	gain	17	2537	gain_17
3	27	17	gain	17	2538	gain_17
5	28	17	gain	17	2539	gain_17
1	29	17	gain	17	2540	gain_17
0	30	17	gain	17	2541	gain_17
0	31	17	gain	17	2542	gain_17
4	32	17	gain	17	2543	gain_17
4	33	17	gain	17	2544	gain_17
3	34	17	gain	17	2545	gain_17
1	35	17	gain	17	2546	gain_17
0	36	17	gain	17	2547	gain_17
1	37	17	gain	17	2548	gain_17
4	38	17	gain	17	2549	gain_17
3	39	17	gain	17	2550	gain_17
0	40	17	gain	17	2551	gain_17
1	41	17	gain	17	2552	gain_17
1	42	17	gain	17	2553	gain_17
1	43	17	gain	17	2554	gain_17
1	44	17	gain	17	2555	gain_17
3	45	17	gain	17	2556	gain_17
2	46	17	gain	17	2557	gain_17
4	47	17	gain	17	2558	gain_17
3	48	17	gain	17	2559	gain_17
4	49	17	gain	17	2560	gain_17
7	50	17	gain	17	2561	gain_17
2	51	17	gain	17	2562	gain_17
0	52	17	gain	17	2563	gain_17
1	53	17	gain	17	2564	gain_17
2	54	17	gain	17	2565	gain_17
4	55	17	gain	17	2566	gain_17
1	56	17	gain	17	2567	gain_17
0	57	17	gain	17	2568	gain_17
1	58	17	gain	17	2569	gain_17
0	59	17	gain	17	2570	gain_17
0	60	17	gain	17	2571	gain_17
0	61	17	gain	17	2572	gain_17
0	62	17	gain	17	2573	gain_17
0	63	17	gain	17	2574	gain_17
0	64	17	gain	17	2575	gain_17
0	65	17	gain	17	2576	gain_17
1	66	17	gain	17	2577	gain_17
2	67	17	gain	17	2578	gain_17
1	68	17	gain	17	2579	gain_17
1	69	17	gain	17	2580	gain_17
1	70	17	gain	17	2581	gain_17
0	71	17	gain	17	2582	gain_17
0	72	17	gain	17	2583	gain_17
2	73	17	gain	17	2584	gain_17
2	74	17	gain	17	2585	gain_17
0	75	17	gain	17	2586	gain_17
0	76	17	gain	17	2587	gain_17
0	77	17	gain	17	2588	gain_17
0	78	17	gain	17	2589	gain_17
0	79	17	gain	17	2590	gain_17
1	80	17	gain	17	2591	gain_17
2	81	17	gain	17	2592	gain_17
1	82	17	gain	17	2593	gain_17
3	1	18	gain	18	2594	gain_18
7	2	18	gain	18	2595	gain_18
2	3	18	gain	18	2596	gain_18
4	4	18	gain	18	2597	gain_18
4	5	18	gain	18	2598	gain_18
1	6	18	gain	18	2599	gain_18
0	7	18	gain	18	2600	gain_18
0	8	18	gain	18	2601	gain_18
0	9	18	gain	18	2602	gain_18
1	10	18	gain	18	2603	gain_18
1	11	18	gain	18	2604	gain_18
1	12	18	gain	18	2605	gain_18
0	13	18	gain	18	2606	gain_18
1	14	18	gain	18	2607	gain_18
5	15	18	gain	18	2608	gain_18
4	16	18	gain	18	2609	gain_18
0	17	18	gain	18	2610	gain_18
0	18	18	gain	18	2611	gain_18
1	19	18	gain	18	2612	gain_18
1	20	18	gain	18	2613	gain_18
0	21	18	gain	18	2614	gain_18
1	22	18	gain	18	2615	gain_18
2	23	18	gain	18	2616	gain_18
1	24	18	gain	18	2617	gain_18
4	25	18	gain	18	2618	gain_18
3	26	18	gain	18	2619	gain_18
0	27	18	gain	18	2620	gain_18
1	28	18	gain	18	2621	gain_18
0	29	18	gain	18	2622	gain_18
2	30	18	gain	18	2623	gain_18
2	31	18	gain	18	2624	gain_18
3	32	18	gain	18	2625	gain_18
1	33	18	gain	18	2626	gain_18
2	34	18	gain	18	2627	gain_18
0	35	18	gain	18	2628	gain_18
0	36	18	gain	18	2629	gain_18
0	37	18	gain	18	2630	gain_18
0	38	18	gain	18	2631	gain_18
0	39	18	gain	18	2632	gain_18
0	40	18	gain	18	2633	gain_18
0	41	18	gain	18	2634	gain_18
0	42	18	gain	18	2635	gain_18
1	43	18	gain	18	2636	gain_18
1	44	18	gain	18	2637	gain_18
2	45	18	gain	18	2638	gain_18
1	46	18	gain	18	2639	gain_18
2	47	18	gain	18	2640	gain_18
0	48	18	gain	18	2641	gain_18
0	49	18	gain	18	2642	gain_18
0	50	18	gain	18	2643	gain_18
0	51	18	gain	18	2644	gain_18
0	52	18	gain	18	2645	gain_18
0	53	18	gain	18	2646	gain_18
0	54	18	gain	18	2647	gain_18
0	55	18	gain	18	2648	gain_18
0	56	18	gain	18	2649	gain_18
0	57	18	gain	18	2650	gain_18
1	58	18	gain	18	2651	gain_18
3	59	18	gain	18	2652	gain_18
3	60	18	gain	18	2653	gain_18
3	61	18	gain	18	2654	gain_18
0	62	18	gain	18	2655	gain_18
1	63	18	gain	18	2656	gain_18
0	64	18	gain	18	2657	gain_18
1	65	18	gain	18	2658	gain_18
1	66	18	gain	18	2659	gain_18
1	67	18	gain	18	2660	gain_18
1	68	18	gain	18	2661	gain_18
0	69	18	gain	18	2662	gain_18
1	70	18	gain	18	2663	gain_18
1	71	18	gain	18	2664	gain_18
0	72	18	gain	18	2665	gain_18
0	73	18	gain	18	2666	gain_18
0	74	18	gain	18	2667	gain_18
0	75	18	gain	18	2668	gain_18
0	76	18	gain	18	2669	gain_18
0	77	18	gain	18	2670	gain_18
0	78	18	gain	18	2671	gain_18
0	79	18	gain	18	2672	gain_18
2	1	19	gain	19	2673	gain_19
1	2	19	gain	19	2674	gain_19
1	3	19	gain	19	2675	gain_19
0	4	19	gain	19	2676	gain_19
0	5	19	gain	19	2677	gain_19
1	6	19	gain	19	2678	gain_19
1	7	19	gain	19	2679	gain_19
0	8	19	gain	19	2680	gain_19
0	9	19	gain	19	2681	gain_19
0	10	19	gain	19	2682	gain_19
0	11	19	gain	19	2683	gain_19
0	12	19	gain	19	2684	gain_19
0	13	19	gain	19	2685	gain_19
0	14	19	gain	19	2686	gain_19
0	15	19	gain	19	2687	gain_19
1	16	19	gain	19	2688	gain_19
0	17	19	gain	19	2689	gain_19
0	18	19	gain	19	2690	gain_19
0	19	19	gain	19	2691	gain_19
0	20	19	gain	19	2692	gain_19
0	21	19	gain	19	2693	gain_19
0	22	19	gain	19	2694	gain_19
2	23	19	gain	19	2695	gain_19
5	24	19	gain	19	2696	gain_19
6	25	19	gain	19	2697	gain_19
0	26	19	gain	19	2698	gain_19
0	27	19	gain	19	2699	gain_19
0	28	19	gain	19	2700	gain_19
4	29	19	gain	19	2701	gain_19
3	30	19	gain	19	2702	gain_19
0	31	19	gain	19	2703	gain_19
2	32	19	gain	19	2704	gain_19
1	33	19	gain	19	2705	gain_19
3	34	19	gain	19	2706	gain_19
1	35	19	gain	19	2707	gain_19
0	36	19	gain	19	2708	gain_19
0	37	19	gain	19	2709	gain_19
0	38	19	gain	19	2710	gain_19
1	39	19	gain	19	2711	gain_19
1	40	19	gain	19	2712	gain_19
1	41	19	gain	19	2713	gain_19
0	42	19	gain	19	2714	gain_19
0	43	19	gain	19	2715	gain_19
0	44	19	gain	19	2716	gain_19
0	45	19	gain	19	2717	gain_19
0	46	19	gain	19	2718	gain_19
0	47	19	gain	19	2719	gain_19
0	48	19	gain	19	2720	gain_19
0	49	19	gain	19	2721	gain_19
0	50	19	gain	19	2722	gain_19
0	51	19	gain	19	2723	gain_19
2	52	19	gain	19	2724	gain_19
2	53	19	gain	19	2725	gain_19
2	54	19	gain	19	2726	gain_19
0	55	19	gain	19	2727	gain_19
1	56	19	gain	19	2728	gain_19
0	57	19	gain	19	2729	gain_19
2	58	19	gain	19	2730	gain_19
3	59	19	gain	19	2731	gain_19
2	60	19	gain	19	2732	gain_19
3	1	20	gain	20	2733	gain_20
2	2	20	gain	20	2734	gain_20
4	3	20	gain	20	2735	gain_20
3	4	20	gain	20	2736	gain_20
1	5	20	gain	20	2737	gain_20
0	6	20	gain	20	2738	gain_20
2	7	20	gain	20	2739	gain_20
1	8	20	gain	20	2740	gain_20
1	9	20	gain	20	2741	gain_20
1	10	20	gain	20	2742	gain_20
0	11	20	gain	20	2743	gain_20
0	12	20	gain	20	2744	gain_20
2	13	20	gain	20	2745	gain_20
3	14	20	gain	20	2746	gain_20
4	15	20	gain	20	2747	gain_20
3	16	20	gain	20	2748	gain_20
4	17	20	gain	20	2749	gain_20
4	18	20	gain	20	2750	gain_20
3	19	20	gain	20	2751	gain_20
2	20	20	gain	20	2752	gain_20
2	21	20	gain	20	2753	gain_20
1	22	20	gain	20	2754	gain_20
0	23	20	gain	20	2755	gain_20
2	24	20	gain	20	2756	gain_20
5	25	20	gain	20	2757	gain_20
6	26	20	gain	20	2758	gain_20
1	27	20	gain	20	2759	gain_20
0	28	20	gain	20	2760	gain_20
0	29	20	gain	20	2761	gain_20
4	30	20	gain	20	2762	gain_20
5	31	20	gain	20	2763	gain_20
3	32	20	gain	20	2764	gain_20
0	33	20	gain	20	2765	gain_20
0	34	20	gain	20	2766	gain_20
1	35	20	gain	20	2767	gain_20
1	36	20	gain	20	2768	gain_20
0	37	20	gain	20	2769	gain_20
0	38	20	gain	20	2770	gain_20
0	39	20	gain	20	2771	gain_20
0	40	20	gain	20	2772	gain_20
0	41	20	gain	20	2773	gain_20
0	42	20	gain	20	2774	gain_20
2	43	20	gain	20	2775	gain_20
1	44	20	gain	20	2776	gain_20
0	45	20	gain	20	2777	gain_20
1	46	20	gain	20	2778	gain_20
1	47	20	gain	20	2779	gain_20
0	48	20	gain	20	2780	gain_20
1	49	20	gain	20	2781	gain_20
0	50	20	gain	20	2782	gain_20
1	51	20	gain	20	2783	gain_20
2	52	20	gain	20	2784	gain_20
2	53	20	gain	20	2785	gain_20
1	54	20	gain	20	2786	gain_20
2	55	20	gain	20	2787	gain_20
1	56	20	gain	20	2788	gain_20
0	57	20	gain	20	2789	gain_20
0	58	20	gain	20	2790	gain_20
0	59	20	gain	20	2791	gain_20
0	60	20	gain	20	2792	gain_20
1	61	20	gain	20	2793	gain_20
1	62	20	gain	20	2794	gain_20
2	63	20	gain	20	2795	gain_20
0	64	20	gain	20	2796	gain_20
0	1	21	gain	21	2797	gain_21
0	2	21	gain	21	2798	gain_21
0	3	21	gain	21	2799	gain_21
0	4	21	gain	21	2800	gain_21
0	5	21	gain	21	2801	gain_21
0	6	21	gain	21	2802	gain_21
0	7	21	gain	21	2803	gain_21
0	8	21	gain	21	2804	gain_21
0	9	21	gain	21	2805	gain_21
0	10	21	gain	21	2806	gain_21
0	11	21	gain	21	2807	gain_21
0	12	21	gain	21	2808	gain_21
0	13	21	gain	21	2809	gain_21
0	14	21	gain	21	2810	gain_21
0	15	21	gain	21	2811	gain_21
0	16	21	gain	21	2812	gain_21
0	17	21	gain	21	2813	gain_21
1	18	21	gain	21	2814	gain_21
3	19	21	gain	21	2815	gain_21
1	20	21	gain	21	2816	gain_21
1	21	21	gain	21	2817	gain_21
0	22	21	gain	21	2818	gain_21
0	23	21	gain	21	2819	gain_21
0	24	21	gain	21	2820	gain_21
0	25	21	gain	21	2821	gain_21
2	26	21	gain	21	2822	gain_21
2	27	21	gain	21	2823	gain_21
0	28	21	gain	21	2824	gain_21
0	29	21	gain	21	2825	gain_21
0	30	21	gain	21	2826	gain_21
0	31	21	gain	21	2827	gain_21
0	32	21	gain	21	2828	gain_21
1	33	21	gain	21	2829	gain_21
0	34	21	gain	21	2830	gain_21
0	35	21	gain	21	2831	gain_21
0	36	21	gain	21	2832	gain_21
1	37	21	gain	21	2833	gain_21
1	38	21	gain	21	2834	gain_21
0	39	21	gain	21	2835	gain_21
1	40	21	gain	21	2836	gain_21
1	41	21	gain	21	2837	gain_21
0	42	21	gain	21	2838	gain_21
1	43	21	gain	21	2839	gain_21
0	44	21	gain	21	2840	gain_21
2	45	21	gain	21	2841	gain_21
1	46	21	gain	21	2842	gain_21
3	47	21	gain	21	2843	gain_21
2	48	21	gain	21	2844	gain_21
2	49	21	gain	21	2845	gain_21
0	1	22	gain	22	2846	gain_22
0	2	22	gain	22	2847	gain_22
0	3	22	gain	22	2848	gain_22
0	4	22	gain	22	2849	gain_22
0	5	22	gain	22	2850	gain_22
0	6	22	gain	22	2851	gain_22
0	7	22	gain	22	2852	gain_22
0	8	22	gain	22	2853	gain_22
0	9	22	gain	22	2854	gain_22
0	10	22	gain	22	2855	gain_22
0	11	22	gain	22	2856	gain_22
0	12	22	gain	22	2857	gain_22
0	13	22	gain	22	2858	gain_22
0	14	22	gain	22	2859	gain_22
0	15	22	gain	22	2860	gain_22
0	16	22	gain	22	2861	gain_22
0	17	22	gain	22	2862	gain_22
3	18	22	gain	22	2863	gain_22
0	19	22	gain	22	2864	gain_22
0	20	22	gain	22	2865	gain_22
2	21	22	gain	22	2866	gain_22
1	22	22	gain	22	2867	gain_22
0	23	22	gain	22	2868	gain_22
0	24	22	gain	22	2869	gain_22
0	25	22	gain	22	2870	gain_22
0	26	22	gain	22	2871	gain_22
0	27	22	gain	22	2872	gain_22
0	28	22	gain	22	2873	gain_22
0	29	22	gain	22	2874	gain_22
0	30	22	gain	22	2875	gain_22
0	31	22	gain	22	2876	gain_22
0	32	22	gain	22	2877	gain_22
0	33	22	gain	22	2878	gain_22
0	34	22	gain	22	2879	gain_22
0	35	22	gain	22	2880	gain_22
0	36	22	gain	22	2881	gain_22
0	37	22	gain	22	2882	gain_22
1	38	22	gain	22	2883	gain_22
2	39	22	gain	22	2884	gain_22
0	40	22	gain	22	2885	gain_22
0	41	22	gain	22	2886	gain_22
1	42	22	gain	22	2887	gain_22
1	43	22	gain	22	2888	gain_22
0	44	22	gain	22	2889	gain_22
1	45	22	gain	22	2890	gain_22
1	46	22	gain	22	2891	gain_22
0	47	22	gain	22	2892	gain_22
0	48	22	gain	22	2893	gain_22
0	49	22	gain	22	2894	gain_22
0	50	22	gain	22	2895	gain_22
1	51	22	gain	22	2896	gain_22
1	52	22	gain	22	2897	gain_22
-2	1	1	deletion	1	1	deletion_1
-2	2	1	deletion	1	2	deletion_1
-2	3	1	deletion	1	3	deletion_1
-3	4	1	deletion	1	4	deletion_1
-3	5	1	deletion	1	5	deletion_1
-3	6	1	deletion	1	6	deletion_1
-3	7	1	deletion	1	7	deletion_1
-4	8	1	deletion	1	8	deletion_1
-4	9	1	deletion	1	9	deletion_1
-4	10	1	deletion	1	10	deletion_1
-4	11	1	deletion	1	11	deletion_1
-4	12	1	deletion	1	12	deletion_1
-4	13	1	deletion	1	13	deletion_1
-4	14	1	deletion	1	14	deletion_1
-3	15	1	deletion	1	15	deletion_1
-3	16	1	deletion	1	16	deletion_1
-3	17	1	deletion	1	17	deletion_1
-3	18	1	deletion	1	18	deletion_1
-3	19	1	deletion	1	19	deletion_1
-3	20	1	deletion	1	20	deletion_1
-2	21	1	deletion	1	21	deletion_1
-2	22	1	deletion	1	22	deletion_1
-2	23	1	deletion	1	23	deletion_1
-2	24	1	deletion	1	24	deletion_1
-2	25	1	deletion	1	25	deletion_1
-2	26	1	deletion	1	26	deletion_1
-2	27	1	deletion	1	27	deletion_1
-2	28	1	deletion	1	28	deletion_1
-2	29	1	deletion	1	29	deletion_1
-2	30	1	deletion	1	30	deletion_1
-2	31	1	deletion	1	31	deletion_1
-1	32	1	deletion	1	32	deletion_1
-1	33	1	deletion	1	33	deletion_1
-2	34	1	deletion	1	34	deletion_1
-2	35	1	deletion	1	35	deletion_1
-2	36	1	deletion	1	36	deletion_1
-2	37	1	deletion	1	37	deletion_1
-2	38	1	deletion	1	38	deletion_1
-1	39	1	deletion	1	39	deletion_1
-1	40	1	deletion	1	40	deletion_1
-1	41	1	deletion	1	41	deletion_1
-1	42	1	deletion	1	42	deletion_1
-1	43	1	deletion	1	43	deletion_1
-1	44	1	deletion	1	44	deletion_1
-1	45	1	deletion	1	45	deletion_1
-1	46	1	deletion	1	46	deletion_1
-1	47	1	deletion	1	47	deletion_1
-1	48	1	deletion	1	48	deletion_1
-1	49	1	deletion	1	49	deletion_1
-1	50	1	deletion	1	50	deletion_1
-1	51	1	deletion	1	51	deletion_1
-1	52	1	deletion	1	52	deletion_1
-1	53	1	deletion	1	53	deletion_1
-1	54	1	deletion	1	54	deletion_1
-1	55	1	deletion	1	55	deletion_1
-1	56	1	deletion	1	56	deletion_1
-1	57	1	deletion	1	57	deletion_1
-2	58	1	deletion	1	58	deletion_1
-1	59	1	deletion	1	59	deletion_1
-1	60	1	deletion	1	60	deletion_1
-1	61	1	deletion	1	61	deletion_1
-1	62	1	deletion	1	62	deletion_1
-1	63	1	deletion	1	63	deletion_1
-1	64	1	deletion	1	64	deletion_1
-1	65	1	deletion	1	65	deletion_1
-1	66	1	deletion	1	66	deletion_1
-1	67	1	deletion	1	67	deletion_1
-1	68	1	deletion	1	68	deletion_1
-3	69	1	deletion	1	69	deletion_1
-4	70	1	deletion	1	70	deletion_1
-3	71	1	deletion	1	71	deletion_1
-3	72	1	deletion	1	72	deletion_1
-3	73	1	deletion	1	73	deletion_1
-3	74	1	deletion	1	74	deletion_1
-3	75	1	deletion	1	75	deletion_1
-3	76	1	deletion	1	76	deletion_1
-3	77	1	deletion	1	77	deletion_1
-3	78	1	deletion	1	78	deletion_1
-3	79	1	deletion	1	79	deletion_1
-3	80	1	deletion	1	80	deletion_1
-3	81	1	deletion	1	81	deletion_1
-3	82	1	deletion	1	82	deletion_1
-2	83	1	deletion	1	83	deletion_1
-1	84	1	deletion	1	84	deletion_1
-1	85	1	deletion	1	85	deletion_1
-1	86	1	deletion	1	86	deletion_1
-1	87	1	deletion	1	87	deletion_1
-1	88	1	deletion	1	88	deletion_1
-1	89	1	deletion	1	89	deletion_1
-1	90	1	deletion	1	90	deletion_1
-1	91	1	deletion	1	91	deletion_1
-1	92	1	deletion	1	92	deletion_1
-1	93	1	deletion	1	93	deletion_1
-1	94	1	deletion	1	94	deletion_1
-1	95	1	deletion	1	95	deletion_1
-2	96	1	deletion	1	96	deletion_1
-2	97	1	deletion	1	97	deletion_1
-2	98	1	deletion	1	98	deletion_1
-2	99	1	deletion	1	99	deletion_1
-2	100	1	deletion	1	100	deletion_1
-2	101	1	deletion	1	101	deletion_1
-2	102	1	deletion	1	102	deletion_1
-2	103	1	deletion	1	103	deletion_1
-2	104	1	deletion	1	104	deletion_1
-2	105	1	deletion	1	105	deletion_1
-2	106	1	deletion	1	106	deletion_1
-2	107	1	deletion	1	107	deletion_1
-2	108	1	deletion	1	108	deletion_1
-2	109	1	deletion	1	109	deletion_1
-1	110	1	deletion	1	110	deletion_1
-1	111	1	deletion	1	111	deletion_1
-1	112	1	deletion	1	112	deletion_1
-1	113	1	deletion	1	113	deletion_1
-1	114	1	deletion	1	114	deletion_1
0	115	1	deletion	1	115	deletion_1
0	116	1	deletion	1	116	deletion_1
-1	117	1	deletion	1	117	deletion_1
-2	118	1	deletion	1	118	deletion_1
-2	119	1	deletion	1	119	deletion_1
-2	120	1	deletion	1	120	deletion_1
-2	121	1	deletion	1	121	deletion_1
0	122	1	deletion	1	122	deletion_1
0	123	1	deletion	1	123	deletion_1
0	124	1	deletion	1	124	deletion_1
0	125	1	deletion	1	125	deletion_1
0	126	1	deletion	1	126	deletion_1
0	127	1	deletion	1	127	deletion_1
0	128	1	deletion	1	128	deletion_1
0	129	1	deletion	1	129	deletion_1
0	130	1	deletion	1	130	deletion_1
0	131	1	deletion	1	131	deletion_1
0	132	1	deletion	1	132	deletion_1
0	133	1	deletion	1	133	deletion_1
0	134	1	deletion	1	134	deletion_1
0	135	1	deletion	1	135	deletion_1
0	136	1	deletion	1	136	deletion_1
0	137	1	deletion	1	137	deletion_1
0	138	1	deletion	1	138	deletion_1
0	139	1	deletion	1	139	deletion_1
0	140	1	deletion	1	140	deletion_1
0	141	1	deletion	1	141	deletion_1
0	142	1	deletion	1	142	deletion_1
0	143	1	deletion	1	143	deletion_1
0	144	1	deletion	1	144	deletion_1
0	145	1	deletion	1	145	deletion_1
0	146	1	deletion	1	146	deletion_1
0	147	1	deletion	1	147	deletion_1
-1	148	1	deletion	1	148	deletion_1
-1	149	1	deletion	1	149	deletion_1
-1	150	1	deletion	1	150	deletion_1
0	151	1	deletion	1	151	deletion_1
0	152	1	deletion	1	152	deletion_1
0	153	1	deletion	1	153	deletion_1
0	154	1	deletion	1	154	deletion_1
0	155	1	deletion	1	155	deletion_1
0	156	1	deletion	1	156	deletion_1
0	157	1	deletion	1	157	deletion_1
0	158	1	deletion	1	158	deletion_1
0	159	1	deletion	1	159	deletion_1
0	160	1	deletion	1	160	deletion_1
0	161	1	deletion	1	161	deletion_1
0	162	1	deletion	1	162	deletion_1
0	163	1	deletion	1	163	deletion_1
0	164	1	deletion	1	164	deletion_1
0	165	1	deletion	1	165	deletion_1
0	166	1	deletion	1	166	deletion_1
0	167	1	deletion	1	167	deletion_1
0	168	1	deletion	1	168	deletion_1
0	169	1	deletion	1	169	deletion_1
0	170	1	deletion	1	170	deletion_1
0	171	1	deletion	1	171	deletion_1
0	172	1	deletion	1	172	deletion_1
0	173	1	deletion	1	173	deletion_1
0	174	1	deletion	1	174	deletion_1
0	175	1	deletion	1	175	deletion_1
0	176	1	deletion	1	176	deletion_1
0	177	1	deletion	1	177	deletion_1
0	178	1	deletion	1	178	deletion_1
-2	179	1	deletion	1	179	deletion_1
-2	180	1	deletion	1	180	deletion_1
-2	181	1	deletion	1	181	deletion_1
-2	182	1	deletion	1	182	deletion_1
0	183	1	deletion	1	183	deletion_1
0	184	1	deletion	1	184	deletion_1
0	185	1	deletion	1	185	deletion_1
0	186	1	deletion	1	186	deletion_1
-1	187	1	deletion	1	187	deletion_1
-1	188	1	deletion	1	188	deletion_1
-1	189	1	deletion	1	189	deletion_1
-1	190	1	deletion	1	190	deletion_1
-1	191	1	deletion	1	191	deletion_1
-1	192	1	deletion	1	192	deletion_1
-1	193	1	deletion	1	193	deletion_1
-1	194	1	deletion	1	194	deletion_1
-1	195	1	deletion	1	195	deletion_1
-1	196	1	deletion	1	196	deletion_1
-1	197	1	deletion	1	197	deletion_1
-1	198	1	deletion	1	198	deletion_1
0	199	1	deletion	1	199	deletion_1
0	200	1	deletion	1	200	deletion_1
0	201	1	deletion	1	201	deletion_1
0	202	1	deletion	1	202	deletion_1
0	203	1	deletion	1	203	deletion_1
0	204	1	deletion	1	204	deletion_1
0	205	1	deletion	1	205	deletion_1
0	206	1	deletion	1	206	deletion_1
0	207	1	deletion	1	207	deletion_1
0	208	1	deletion	1	208	deletion_1
0	209	1	deletion	1	209	deletion_1
0	210	1	deletion	1	210	deletion_1
0	211	1	deletion	1	211	deletion_1
0	212	1	deletion	1	212	deletion_1
0	213	1	deletion	1	213	deletion_1
0	214	1	deletion	1	214	deletion_1
-2	215	1	deletion	1	215	deletion_1
-2	216	1	deletion	1	216	deletion_1
-2	217	1	deletion	1	217	deletion_1
-2	218	1	deletion	1	218	deletion_1
-2	219	1	deletion	1	219	deletion_1
0	220	1	deletion	1	220	deletion_1
0	221	1	deletion	1	221	deletion_1
0	222	1	deletion	1	222	deletion_1
0	223	1	deletion	1	223	deletion_1
0	224	1	deletion	1	224	deletion_1
0	225	1	deletion	1	225	deletion_1
0	226	1	deletion	1	226	deletion_1
0	227	1	deletion	1	227	deletion_1
0	228	1	deletion	1	228	deletion_1
0	229	1	deletion	1	229	deletion_1
0	230	1	deletion	1	230	deletion_1
0	231	1	deletion	1	231	deletion_1
0	232	1	deletion	1	232	deletion_1
0	233	1	deletion	1	233	deletion_1
0	234	1	deletion	1	234	deletion_1
0	235	1	deletion	1	235	deletion_1
0	236	1	deletion	1	236	deletion_1
0	237	1	deletion	1	237	deletion_1
-1	238	1	deletion	1	238	deletion_1
-2	239	1	deletion	1	239	deletion_1
-2	240	1	deletion	1	240	deletion_1
-2	241	1	deletion	1	241	deletion_1
-2	242	1	deletion	1	242	deletion_1
-2	243	1	deletion	1	243	deletion_1
-2	244	1	deletion	1	244	deletion_1
0	245	1	deletion	1	245	deletion_1
0	246	1	deletion	1	246	deletion_1
0	247	1	deletion	1	247	deletion_1
0	248	1	deletion	1	248	deletion_1
0	249	1	deletion	1	249	deletion_1
0	250	1	deletion	1	250	deletion_1
-4	1	2	deletion	2	251	deletion_2
-4	2	2	deletion	2	252	deletion_2
-4	3	2	deletion	2	253	deletion_2
-4	4	2	deletion	2	254	deletion_2
-4	5	2	deletion	2	255	deletion_2
-4	6	2	deletion	2	256	deletion_2
-4	7	2	deletion	2	257	deletion_2
-3	8	2	deletion	2	258	deletion_2
-2	9	2	deletion	2	259	deletion_2
-2	10	2	deletion	2	260	deletion_2
-2	11	2	deletion	2	261	deletion_2
-3	12	2	deletion	2	262	deletion_2
-3	13	2	deletion	2	263	deletion_2
-3	14	2	deletion	2	264	deletion_2
-3	15	2	deletion	2	265	deletion_2
-3	16	2	deletion	2	266	deletion_2
-3	17	2	deletion	2	267	deletion_2
-3	18	2	deletion	2	268	deletion_2
-1	19	2	deletion	2	269	deletion_2
-1	20	2	deletion	2	270	deletion_2
-1	21	2	deletion	2	271	deletion_2
-1	22	2	deletion	2	272	deletion_2
-1	23	2	deletion	2	273	deletion_2
-1	24	2	deletion	2	274	deletion_2
-2	25	2	deletion	2	275	deletion_2
0	26	2	deletion	2	276	deletion_2
0	27	2	deletion	2	277	deletion_2
0	28	2	deletion	2	278	deletion_2
0	29	2	deletion	2	279	deletion_2
-1	30	2	deletion	2	280	deletion_2
-1	31	2	deletion	2	281	deletion_2
-1	32	2	deletion	2	282	deletion_2
-1	33	2	deletion	2	283	deletion_2
-2	34	2	deletion	2	284	deletion_2
-3	35	2	deletion	2	285	deletion_2
-3	36	2	deletion	2	286	deletion_2
-3	37	2	deletion	2	287	deletion_2
-1	38	2	deletion	2	288	deletion_2
0	39	2	deletion	2	289	deletion_2
-2	40	2	deletion	2	290	deletion_2
-2	41	2	deletion	2	291	deletion_2
-2	42	2	deletion	2	292	deletion_2
-2	43	2	deletion	2	293	deletion_2
-2	44	2	deletion	2	294	deletion_2
-2	45	2	deletion	2	295	deletion_2
0	46	2	deletion	2	296	deletion_2
0	47	2	deletion	2	297	deletion_2
0	48	2	deletion	2	298	deletion_2
-3	49	2	deletion	2	299	deletion_2
-3	50	2	deletion	2	300	deletion_2
-3	51	2	deletion	2	301	deletion_2
-3	52	2	deletion	2	302	deletion_2
-3	53	2	deletion	2	303	deletion_2
-3	54	2	deletion	2	304	deletion_2
-2	55	2	deletion	2	305	deletion_2
-2	56	2	deletion	2	306	deletion_2
-2	57	2	deletion	2	307	deletion_2
-3	58	2	deletion	2	308	deletion_2
-3	59	2	deletion	2	309	deletion_2
-3	60	2	deletion	2	310	deletion_2
-5	61	2	deletion	2	311	deletion_2
-2	62	2	deletion	2	312	deletion_2
-2	63	2	deletion	2	313	deletion_2
-1	64	2	deletion	2	314	deletion_2
-1	65	2	deletion	2	315	deletion_2
-1	66	2	deletion	2	316	deletion_2
0	67	2	deletion	2	317	deletion_2
